,docId,sourceName,title,summary,Nhãn
922,4d4702830dd9c5d258bac4078e567e24,Kinh Te Moi Truong,Chuyên gia hiến kế giải quyết ô nhiễm môi trường tại các hồ ở Hà Nội (Bài 3),"Hệ thống ao hồ ở Hà Nội là một phần quan trọng trong cảnh quan đô thị, nó không chỉ mang đến không gian tươi mát mà còn có tác dụng điều hòa khí hậu. Nhưng, trong thời gian qua, dưới tác động của quá trình đô thị hóa, nhiều ao, hồ đã biến mất.",0
923,265cd8de540c65b41b8d8a67c2072901,24h,6 cách giúp mái tóc bóng mượt khi mùa hè đến,Giới chuyên gia đã lựa chọn 6 mẹo giúp bạn giữ cho mái tóc tránh được tác hại của ánh nắng mặt trời và ô nhiễm trong những tháng hè.,0
924,3a65b0751f57085486c77a9a2d73e79a,Kiến thức,"Hải Dương: Gây ô nhiễm môi trường, Giầy Continuance Việt Nam bị phạt nặng",,0
925,e091ef0092894e27c9ef1d2ede9af9ee,Kinh Te Moi Truong,Ô nhiễm môi trường đất là gì? Các hệ thống sản xuất tác động đến môi trường đất như thế nào?,"Cùng tìm hiểu về ""Ô nhiễm môi trường đất là gì? Các hệ thống sản xuất tác động đến môi trường đất như thế nào?""",0
926,ac4996bbf9811837116ed83dde927d5f,Tuổi trẻ online,"Tin sáng 10-4: Lễ hội khắp cả nước, thời tiết đẹp để đi chơi","TTO - Du khách có thể đến lễ hội Đền Hùng, Hoa Lư, Đàn kính thiên Tràng An, thêm cả 'Lễ hội tình yêu và hoa hồng' ở Lào Cai dịp nghỉ lễ này khi thời tiết cả nước đẹp, không khí chất lượng trung bình. Về dịch COVID-19, ca nặng và tử vong giảm nhanh.",0
927,255c0095acf00b52ad8e32ff8859fa12,Việt Time,Tin Úc: Các bãi biển của Úc đã giảm bớt 1/3 lượng rác thải nhựa,Nghiên cứu mới đây cho thấy các bãi biển của Úc đã trở nên ít ô nhiễm hơn khi hoạt động phân loại rác được thực hiện tốt hơn.,0
928,2493cfbbabecf2b08d0ec173675c9899,Viettel Media,Anne Hathaway đích thị là nữ hoàng tại LHP Cannes 2022!,"Giữa bầu không khí thiếu sắc màu của thảm đỏ LHP Cannes 2022, Anne Hathaway trở thành siêu sao được cả báo giới và công chúng trọng vọng.",0
929,6b090fe287f3cc54d3fc0f9005ae6a2c,genk.vn,"Loạt đồ công nghệ Tivi, loa âm thanh, máy chiếu … giảm đến 50% mùa SEA Games","Cùng hòa chung không khí náo nhiệt các trận thi đấu thể thao Seagames 31 năm nay, loạt đồ công nghệ như TV, loa âm thanh công suất lớn, máy chiếu, … giảm mạnh đến 50% tại CellphoneS, không nên bỏ qua",0
930,5c5f546bea352c32344dde5c64afc61f,Phú Yên Online,Trả lại mặt bằng tự nhiên cho đầm Ô Loan,"Ô Loan là đầm nước lợ, có diện tích mặt nước gần 1.570ha, hàng năm mang lại thu nhập đáng kể cho ngư dân. Tuy nhiên, thắng cảnh quốc gia này đang bị xâm hại bởi tình trạng lấn chiếm, khai thác thủy sản hủy diệt, gây ô nhiễm môi trường.",0
931,7266725b6ad262163f18adf54df0c653,VietNam Plus,Hà Giang: Xử phạt doanh nghiệp xả thải xuống sông Lô gây ô nhiễm,"Qua kiểm tra, Công ty CP Hải Hà có hành vi xả nước thải ra môi trường vượt qua giới hạn tối đa cho phép của quy chuẩn kỹ thuật quốc gia về nước thải công nghiệp và bột giấy, bị xử phạt 459 triệu đồng.",1
932,d309511fb47af4907106935a40b52bff,VietNam Plus,Tỉnh Bà Rịa-Vũng Tàu yêu cầu xử lý dứt điểm ô nhiễm tại suối Giao Kèo,"Theo người dân, tình trạng suối sủi bọt trắng xóa, có mùi hôi nồng nặc xảy ra nhiều năm, dọc theo suối Giao Kèo, phía sau Khu xử lý rác thải tập trung 100ha Tóc Tiên ở xã Châu Pha, thị xã Phú Mỹ.",-1
933,70d9581e35d70f79ca7cc8dfde4b0fd5,Sài Gòn giải phóng,Đề nghị không chấp nhận kháng cáo của ông Nguyễn Đức Chung,"Sáng 21-6, đại diện Viện Kiểm sát nhân dân cấp cao tại Hà Nội (VKS) nêu quan điểm giải quyết kháng cáo và đề nghị các mức án đối với ông Nguyễn Đức Chung (cựu Chủ tịch UBND TP Hà Nội) và Nguyễn Trường Giang (cựu Giám đốc Công ty Arktic) trong vụ án mua chế phẩm Redoxy-3C xử lý ô nhiễm nước hồ tại Hà Nội.",0
934,50dcd2f4754d59ba0fba78fa3addb392,Biên phòng,Du lịch Huế sôi động trở lại,"Biên phòng - Từ cuối tháng 12-2021, tỉnh Thừa Thiên Huế đã triển khai kế hoạch phục hồi và kích cầu hoạt động du lịch trong trạng thái bình thường mới, với các bước đi linh hoạt, phù hợp với tình hình thực tế. Mục tiêu cao nhất mà địa phương này đặt ra là vừa phòng, chống hiệu quả dịch Covid-19, khắc phục sự suy giảm, thúc đẩy tăng trưởng lượng khách du lịch, phục hồi ngành kinh tế không khói quan trọng của Thừa Thiên Huế...",0
935,8ab051d382152070a9defefc6e6912bd,Doanh nghiệp hội nhập,"Quảng Ninh: Kinh tế tăng tốc, phục hồi mạnh trong 6 tháng đầu năm 2022","Quảng Ninh là địa phương đi đầu toàn quốc chủ động chỉ đạo thực hiện sớm chủ trương mở cửa du lịch. Để sớm đưa ngành công nghiệp không khói trở lại hoạt động hiệu quả, góp phần thúc đẩy phát triển và phục hồi nhanh nền kinh tế. Những nỗ lực đã giúp Q",0
936,fdcaf11f839124cf5e0ec72b23ba2cfa,Kinh Te Moi Truong,Phú Thọ: Nhà máy gạch Hà Bích hoạt động gây ô nhiễm môi trường,"Người dân xã Phú Khê, huyện Cẩm Khê (tỉnh Phú Thọ) thông tin nhà máy gạch Hà Bích khai thác khoáng sản và hoạt động gây ô nhiễm môi trường.",0
937,1e8fd7e83c0600bc19028ac220e60987,Nhân dân,Các nước Balkan chuyển sang dùng than đá do khủng hoảng năng lượng,"Các quốc gia Balkan ở Đông Nam Âu đang chuyển sang dùng than đá trong bối cảnh phải giải quyết tình trạng giá năng lượng tăng cao trên toàn cầu, khiến các nhà bảo vệ môi trường lo ngại các nước lùi lại thời điểm thực hiện cam kết loại bỏ nhiên liệu hóa thạch gây ô nhiễm nhất này.",0
938,5058b7564d684ada42cfa67369021570,Cổng thông tin điện tử Bộ công an,"Đẩy mạnh công tác tuyên truyền về sự nghiệp bảo vệ an ninh Tổ quốc và xây dựng lực lượng Công an TP Hải Phòng trong sạch, vững mạnh","Trong không khí thi đua sôi nổi nhân dịp kỷ niệm 60 năm Ngày truyền thống lực lượng Cảnh sát nhân dân (20/7/1962 – 20/7/2022), 97 năm Ngày Báo chí Cách mạng Việt Nam (21/6/1925 – 21/6/2022) và 31 năm Báo An ninh Hải Phòng xuất bản số đầu tiên (12/6/1991 – 12/6/2022), ngày 23/6/2022, Công an thành phố (TP) Hải Phòng tổ chức cuộc Tọa đàm với chủ đề “Đẩy mạnh công tác tuyên truyền về sự nghiệp bảo vệ an ninh Tổ quốc và xây dựng lực lượng Công an TP Hải Phòng trong sạch, vững mạnh”.",0
939,ae67959c951d9ad9da9d113e62284066,Kinh Te Moi Truong,Từ thực tiễn đến xây dựng công cụ quản lý - Tiêu chuẩn môi trường đối với hơi kiềm trong công nghiệp,"Hơi NaOH và Ca(OH) 2 trong môi trường không khí có ảnh hưởng xấu đến sức khỏe người tiếp xúc. Tuy nhiên nhiều nước thường quan tâm đến hơi kiềm trong môi trường làm việc, ít quan tâm đến môi trường không khí xung quanh.",0
940,1ac2ff67897be4454ae26576ed669498,Diễn Đàn Rao Vặt,Hỏng hóc thường gặp ở máy bơm xả thải,"duyên cớ máy bơm nước thải không xả nước là gì? 
 
1. Máy bơm hút nước thải không bơm được nước, có gas ở đường ống dẫn nước vào và thân máy bơm. 
 
- Máy bơm nước thải không được đổ đầy nước trước khi phát động. Đôi khi nó trông giống như đầy nước tràn ra từ lỗ thông hơi. Tuy nhiên, trục bơm không quay để xả hết không khí, dẫn đến một số không khí còn sót lại trong đường ống dẫn nước vào hoặc thân bơm. 
 
Bomthuanhiepthanh >>> máy bơm Ebara 
 
- Đoạn ống nước nằm ngang xúc tiếp với máy bơm",0
941,27b1d81eec3875fb7e034f80160cd4c0,Người lao động,"Sống lại ký ức thanh xuân trong ""Dạ hội cựu sinh viên Thủ đô""","(NLĐO)- Nhiều ban nhạc nổi tiếng một thời như Hoa Sữa, Chìa Khóa Vàng, The Time, Cỏ Dại, Đại Bàng Trắng, Bức Tường, Sao Mai, Beatles Xây Dựng... sẽ tái hiện không khí sôi động tại các sân trường đại học trong chương trình ""Dạ hội cựu sinh viên Thủ đô"".",0
942,90394bc420f78283264b9df5399c8281,Kinh Te Moi Truong,Lễ đúc Đại Hồng Chung tại nhà thờ họ Trương Việt Nam,Buổi lễ đúc Đại Hồng Chung tại nhà thờ họ Trương Việt Nam đã diễn ra thành công trong không khí hân hoan của con cháu dòng họ.,0
943,549744c3468148d92031dd4d60c49a83,Viettel Media,"Sao Nhập Ngũ 2022: Trailer tập 16 mở ra với tiếng kêu cứu của Minh Tú, hứa hẹn 1 nhiệm vụ 'vắt kiệt sức' các chiến sĩ",Dàn cast đối mặt với nhiệm vụ băng qua rừng dày đặc khói độc khiến ai nấy đều kiệt sức.,0
944,9e3fbc181d73ff3a3c1c0219bc66e8b8,Hà Tĩnh 24h,Hà Tĩnh: Bất thường cá chết dạt trắng bờ ở đập chứa nước Khe Lang,"Cá chết hàng loạt, dạt trắng bờ ở đập Khe Lang (đập chứa nước tiếp giáp với 3 xã gồm: An Dũng (huyện Đức Thọ), Phú Lộc, Thường Nga (huyện Can Lộc) gây ô nhiễm nguồn nước.",0
945,f2869124750c34bd25f4307037f29418,Phòng không - không quân,Kỹ sư trẻ đam mê sáng tạo,"Chúng tôi đến Trung đoàn 921 (Sư đoàn 371) đúng dịp đơn vị đang triển khai thực hiện Ngày kỹ thuật. Khác với không khí sôi động, hối hả tại khu vực ngoại trường, công việc của những cán bộ, kỹ thuật viên ở Phân Xưởng Vô tuyến điện tử, Xưởng Bảo dưỡng kỹ thuật hàng không có phần lặng lẽ hơn. Bên những khối máy được sắp đặt khoa học, gọn gàng trên giá, Đại uý Nguyễn Kim Bộ - Phân Xưởng trưởng đang cùng các đồng nghiệp miệt mài hiệu chỉnh, đồng bộ các tham số từng khối máy theo đúng quy trình công nghệ.",0
946,00289684e30f13d3c9f0f6bc083ed511,Dich vu Vinaphone,Nhiều cơ sở sản xuất gây ô nhiễm tại khu đô thị sinh thái Hòa Xuân,"Khu đô thị sinh thái Hòa Xuân (phường Hòa Xuân, quận Cẩm Lệ, thành phố Đà Nẵng) có tổng diện tích 450 ha, được thành phố quy hoạch là khu đô thị sinh thái, môi trường sống xanh, sạch, văn minh. Nhưng thời gian gần đây, nhiều lô đất trong khu dân cư được xây dựng thành các nhà xưởng, kho bãi, lấn chiếm vỉa hè để sản xuất gây ô nhiễm môi trường, ảnh hưởng đến cuộc sống của người dân.",0
947,e0d2c09d0588e49bdeb76a2547d3a8d5,Kinh Te Moi Truong,"Sản xuất xi măng ""thèm"" nguồn nhiên liệu từ rác thải","Ðể giải quyết nguy cơ cạn kiệt tài nguyên, ô nhiễm, suy thoái môi trường, Việt Nam đang dần chuyển sang kinh tế tuần hoàn, kinh tế xanh, nhằm phát triển bền vững; ngành xi măng cũng không thể nằm ngoài xu thế đó.",1
948,5db266a01b4ad629d879bbd67c168d0e,Trang liên minh hợp tác xã Việt Nam,Hiệu quả hoạt động ở một hợp tác xã dịch vụ môi trường,"Trong những năm qua, nhiều hợp tác xã (HTX) hoạt động về lĩnh vực môi trường đã được thành lập, góp phần quan trọng vào việc giảm thiểu ô nhiễm môi...",1
949,05dee645a852dbf26ecb91a544e6529b,Nhân dân,"Xác minh nguyên nhân gây chết, héo hoa màu ở Lào Cai","Hàng chục hécta hoa màu, cây cối của người dân xã Phú Nhuận (huyện Bảo Thắng, tỉnh Lào Cai) bất ngờ bị khô lá, chết héo, Sở TNMT đã chủ trì đoàn công tác liên ngành tiến hành kiểm tra thực địa, lấy ý kiến người dân và kiểm tra một số nhà máy sản xuất phân bón, luyện kim có nguy cơ rò rỉ nguồn gây ô nhiễm cao, ở Khu công nghiệp Tằng Loỏng.",0
950,c4550784c2c66408d7ffc97acb6f32c8,Báo Bà Rịa Vũng Tàu,Phạt 290 triệu đồng đối với 2 hộ sản xuất gây ô nhiễm,UBND tỉnh vừa ra 2 quyết định xử phạt với tổng số tiền hơn 290 triệu đồng 2 hộ sản xuất hải sản có (ngụ tại huyện Long Điền) hành vi xả thải gây ô nhiễm.,1
951,692bd8072bc82114f0f75629a7444c9a,Sở Tài Nguyên Và Môi Trường Quảng Trị,Khảo sát nghiên cứu đa dạng loại rong biển chi Lobophora tại Khu bảo tồn biển đảo Cồn Cỏ,"Rong biển là nhóm thực vật bậc thấp sống trong thủy vực nước mặn và nước lợ tại các vùng ven biển, cửa sông và các đảo xa bờ. Đây là một trong những nguồn tài nguyên quan trọng của kinh tế biển vì ngoài giá trị sử dụng trực tiếp làm nguyên liệu để tách chiết được nhiều loại chất, hợp chất như agar, alginate, carrageenan… phục vụ các ngành công nghiệp: thực phẩm, mỹ phẩm, dược phẩm..., rong biển có thể hấp thụ nhanh các chất ô nhiễm, góp phần cải tạo môi trường nước biển phục vụ du lịch, nuôi trồng các loài hải sản. Bên cạnh là nơi đẻ trứng, nuôi dưỡng bảo vệ ấu trùng, con non của rất nhiều các loài hải sản…, các thảm rong biển còn có giá trị sử dụng gián tiếp như hấp thụ CO2 dư thừa làm giảm hiệu ứng nhà kính và biến đổi khí hậu, cùng với san hô và trùng lỗ góp phần hình thành các rạn và bảo vệ nền đáy trước tác động của bão lũ, sóng, dòng chảy ven bờ…, là sinh cảnh phục vụ du lịch… Cùng với san hô, đây là 2 khu hệ sinh thái quan trọng bậc nhất trong biển, chúng được ví như “những cánh rừng sinh thái” để các loài sinh vật biển khác khu trú và sinh trưởng. Trên thực tế, rong biển cũng là nguồn lợi có thể tái tạo nên hầu hết các quốc gia có biển đều quan tâm bảo tồn và phát triển nguồn lợi rong biển.",1
952,92d47dbb2b850fb7368c268e5f63d541,Hà Nội mới,Thùng carton cũ chuyển nhà - giải pháp giúp tiết kiệm chi phí và thân thiện môi trường,"Hiện nay, môi trường là một trong những vấn đề được toàn thể cộng đồng quan tâm hàng đầu. Để hạn chế tình trạng ô nhiễm cũng như tránh lãng phí nguồn tài nguyên thiên nhiên, người dân đã và đang dần chủ động thay đổi thói quen sử dụng từ đồ nhựa sang thùng hoặc hộp carton để bảo vệ môi trường. Thông thường, các hộ gia đình ưu tiên chọn thùng carton cũ chuyển nhà vì tiện lợi và tiết kiệm chi phí.",0
953,1a20d6fb09f73272b0fc79377cd4fd2a,Tây Ninh Online,"Cắt nguồn nước cũ ô nhiễm, mở nguồn nước mới cho tiểu thương sử dụng","BTN - Theo tờ kết quả thử nghiệm đề ngày 20.8.2020 của Trung tâm Quan trắc tài nguyên và môi trường (đơn vị yêu cầu thử nghiệm là cán bộ xã, tập thể tiểu thương, bà Dương Thị Tuyết) thì chỉ số Amoni (tính theo N) đã tăng lên 3,38 mg/L.",0
954,97e94366edecd68f9b82b8039ed0b023,Báo Thái Bình,Thái Thụy: Doanh nghiệp cam kết bảo đảm an toàn giao thông trong kinh doanh vật liệu xây dựng,"Nhằm khắc phục những tồn tại, bất cập trong công tác bảo đảm an toàn giao thông (ATGT), huyện Thái Thụy đã tổ chức cho các doanh nghiệp, chủ phương tiện, chủ bến bãi kinh doanh và vận tải vật liệu xây dựng trên địa bàn thực hiện cam kết không vi phạm các quy định về Luật Giao thông đường bộ, nhất là các vi phạm về chở quá khổ, quá tải trọng, làm vương vãi vật liệu gây ô nhiễm môi trường.",0
955,d96f0c1185afa7f5c6ae2ba4cdcb6156,Tuổi trẻ online,Lắp 5 màn hình lớn cổ vũ bóng đá tại phố đi bộ Nguyễn Huệ,"TTO - Từ tối 6-5, người dân TP.HCM sẽ được sống lại không khí cổ vũ bóng đá sôi động ngay tại phố đi bộ Nguyễn Huệ, với 5 màn hình lớn chiếu trực tiếp bóng đá SEA Games 31.",0
956,b5185c1c29f1187589ded374563b681e,Báo cao Bằng,"Nỗ lực đưa Luật Phòng, chống tác hại của thuốc lá vào cuộc sống","Luật Phòng, chống tác hại của thuốc lá (PCTHCTL) có hiệu lực thi hành từ tháng 5/2013. Việc đưa Luật PCTHCTL từng bước đi vào cuộc sống góp phần hạn chế việc gia tăng tỷ lệ người hút thuốc lá, xây dựng môi trường văn minh không khói thuốc, bảo vệ sức khỏe, phát triển kinh tế, sản xuất tại địa phương.",0
957,e1a8ed92b1785a402d91469a3e8ba3c5,Thế giới điện ảnh,"Nam Em, Thùy Anh đọ sắc với đầm đỏ","(TGĐA) - Đêm trao giải Bigo Summer Festival là sự kiện vinh danh các streamer, agency và khách hàng VIP của Bigo Live Việt Nam. Ngoài dàn hot girl đình đám, giúp không khí của buổi tiệc trở nên sôi động, nhiều màu sắc hơn chương trình còn quy tụ nhiều nghệ sĩ góp mặt như Nam Em, Thùy Anh, vợ chồng nghệ sĩ Linh Tý, ca sĩ Khắc Minh…",0
958,b73a511a54b9466c669f74e079897459,Việt Time,"Sau Covid-19 du khách trở lại biển Bali, những bãi cát tuyệt đẹp ở đây lại bắt đầu đầy rác","Sau khi các hoạt động đón khách ở Bali (Indonesia) được mở lại, những bãi cát tuyệt đẹp ở đây lại bắt đầu đầy rác, và nước cũng bị ô nhiễm.",0
959,298d5a85c6accc606cd9711a17af0151,Nghệ An 24h,"Sân Thiên Trường đông nghịt dù không có đội nhà: ""Khán giả Việt Nam thật tuyệt vời""","Những tình cảm nồng ấm của các cổ động viên từ khán đài không chỉ hâm nóng bầu không khí SEA Games 31 mà còn truyền tải thông điệp đầy ý nghĩa về sự thân thiện, hiếu khách của người Việt Nam.",0
960,2a6a026e504e6e44054bf86c0739c5e7,Việt Time,Người dân New York lo lắng bạo lực gia tăng trong thành phố,"Nhân chứng trên tàu điện ngầm cho hay anh nhìn thấy kẻ tấn công lẩm bẩm một mình rồi đeo mặt nạ phòng độc lên, ném lựu đạn khói trước khi xả súng.",0
961,d79ecf79fbc72782d1728d9e14f54d4e,Cổng thông tin điện tử thành phố Đà Nẵng,Quan tâm giải quyết kiến nghị của cử tri về ô nhiễm môi trường,"Ngày 15-6, Tổ đại biểu HĐND thành phố gồm Ủy viên dự khuyết BCH Ban Chấp hành Trung ương Đảng, Phó Bí thư Thường trực Thành ủy, Chủ tịch HĐND thành phố Lương Nguyễn Minh Triết; cùng các ông, bà: Đinh Vui, Trần Tuấn Lợi và Nguyễn Thị Anh Thảo có buổi tiếp xúc cử tri phường Hoà Xuân (quận Cẩm Lệ) trước kỳ họp thứ 7, HĐND thành phố khoá X, nhiệm kỳ 2021-2026.",1
962,8129fe6d52c162f1d6ba53916a5e7910,VietNam Plus,Vĩnh Phúc: Vẫn bức xúc vấn đề ô nhiễm môi trường do rác thải,"Chủ tịch UBND tỉnh Vĩnh Phúc Lê Duy Thành khẳng định Vĩnh Phúc tiếp tục vận động, tuyên truyền, giải thích để việc xây dựng nhà máy xử lý rác hiện đại, quy mô lớn được đồng tình, ủng hộ.",0
963,123d08461cd9b99605ce0b1a1aa33871,Việt Time,3 con giáp cẩn thận hoạ tiểu nhân đeo bám trong tháng 7/2022,Trong tháng 7 này có 3 con giáp gặp phải họa tiểu nhân nếu không cẩn trọng những nỗ lực sẽ tan thành mây khói.,0
964,bfc16a1c6147b280550f46cd4745177a,Sài Gòn giải phóng,Có bảng cấm nhưng vẫn đổ rác bừa bãi,"Ảnh chụp trên đường Bùi Văn Hòa (đoạn ngay hàng rào KCN Biên Hòa 2), P. An Bình, TP. Biên Hòa, tỉnh Đồng Nai. Đoạn đường này nhếch nhác, ô nhiễm do những người ý thức kém đem rác vứt bỏ bừa bãi.",-1
965,bdecf7c8af9307acdfe71e49d6f09e2b,Hà Nội mới,Tình làng nghĩa xóm,"(HNM) - Sáng 10-5, anh Công ở xã Văn Phú (huyện Thường Tín) đến thăm một người bạn ở xã Tân Minh cùng huyện. Thấy nhà hàng xóm của bạn đang dọn dẹp lại căn bếp ám những vệt khói đen, anh Công hỏi:",0
966,0c5fc5b5b5bd6428970f9fe06465d3b9,Kinh Te Moi Truong,Hạt mịn PM 2.5 làm giảm tuổi thọ cao gấp 6 lần so với HIV/AIDS,Ảnh hưởng tới tuổi thọ của ô nhiễm hạt mịn PM 2.5 cao gấp 6 lần so với HIV/AIDS và cao gấp 89 lần so với xung đột và khủng bố gây ra.,-1
967,5263972d9bc0a48fb661a48fb5a8ac8f,Kiểm sát,Dấu ấn chương trình “Phong cách sống xanh – kết nối ICF với cộng đồng”,"(kiemsat.vn) Chương trình “Phong cách sống xanh – kết nối ICF với cộng đồng” đã chính thức khép lại sau 03 ngày diễn ra (từ ngày 17-19/06) hoà chung trong không khí chuẩn bị cho chuỗi sự kiện Bình Dương đăng cai tổ chức lễ vinh danh TOP7 cộng đồng thông minh thế giới ICF. Đây là một sự kiện quan trọng nằm trong chuỗi sự kiện vinh danh này nhằm hướng đến kết nối cộng đồng, thúc đẩy các hoạt động xanh và phát triển bền vững tại địa phương.",0
968,31f4308b202cb85f282a6c7b8c24cd95,Hà Nội mới,Lý giải nguyên nhân ùn ứ rác thải tại nội đô,"(HNMO) - Mấy ngày nay, trên nhiều tuyến phố khu vực nội đô Hà Nội, rác thải bị ùn ứ, lưu cữu qua ngày, gây ô nhiễm môi trường và mất mỹ quan đô thị. Ghi nhận trên các tuyến đường: Duy Tân, Trần Quốc Hoàn, Xuân Thủy, Hoàng Ngân, Lê Văn Lương, Phạm Hùng... cho thấy, tại các điểm tập kết và cẩu rác, rác thải chất đống lớn, tràn xuống cả lòng đường.",-1
969,bf92d251e182fd6c8940509cd8044022,Hà Tĩnh 24h,Video: Khoảnh khắc ông Abe Shinzo bị bắn từ phía sau,"Đoạn clip trên mạng xã hội ghi lại cảnh một người đàn ông tiến đến từ phía sau cựu thủ tướng Abe Shinzo và nổ súng. Khói và tia lửa tóe ra, ông Abe đứng vững sau phát thứ nhất nhưng gục ngã trước phát súng thứ hai.",0
970,6ef7ef7016d49b10b57dd8bf139f608f,Báo Cần Thơ Online,Nói để hiểu nhau hơn,"Một trong những yếu tố quan trọng để xây dựng gia đình hạnh phúc là tăng cường giao tiếp giữa vợ chồng, dựa trên sự tôn trọng, cảm thông. Từ việc lắng nghe, thấu hiểu, nhiều người điều chỉnh bản thân cho phù hợp với bạn đời, giảm bớt những bất đồng, hỗ trợ nhau trong cuộc sống và công việc, gắn kết tình cảm, tạo không khí gia đình thêm vui vẻ.",0
971,dba861213b310c835207045d6aca2ed2,Nghệ An 24h,Đợt rét nàng Bân hiện tại kéo dài bao lâu?,"Từ hôm nay (1/4), các tỉnh miền Bắc bắt đầu chuỗi ngày mưa rét do tác động của không khí lạnh, dự kiến kéo dài vài ngày.",0
972,450b50fdff80e6c3d3f671208512f886,Kinh Te Moi Truong,Hoàn thiện Dự thảo về Thỏa thuận toàn cầu về ô nhiễm nhựa đại dương,"Việt Nam đã và đang từng bước tăng cường các cam kết quốc tế, khẳng định trách nhiệm của mình đối với vấn nạn rác thải nhựa đại dương khi là một trong các quốc gia tham gia xây dựng khung thoả thuận toàn cầu về giải quyết ô nhiễm nhựa đại dương.",0
973,125530e8c7fd1ca4984b226b0fcb61e3,Nhân dân,"""Trận lũ"" nhựa đã tràn đến Bắc Cực","Một nghiên cứu của Viện Alfred Wegener, được công bố hôm 5/4 trên tạp chí Nature phát hiện ra tất cả các môi trường sống ở Bắc Cực, gồm các bãi biển, cột nước và đáy biển, cho thấy mức độ ô nhiễm nhựa ở đây tương tự như ở các các vùng đông dân.",0
974,18f9da519720093b101189a6a7448fc7,Báo điện tử đài tiếng nói Việt Nam,"Nhức nhối những dòng kênh, rạch vẫn ngập rác tại TP.HCM","VOV.VN - Sau Chỉ thị 19 năm 2018 về thực hiện Cuộc vận động “Người dân TP.HCM không xả rác ra đường và kênh rạch, vì thành phố sạch và giảm ngập nước”, đến nay, vẫn còn nhiều dòng kênh nằm lẫn với những khu dân cư tồn tại việc xả rác gây ô nhiễm môi trường.",0
975,66a90c3aabd08eb59bf988073e2bede0,Sài Gòn giải phóng,Phát hiện người đàn ông gục trên vũng máu trong căn biệt thự bốc cháy ở Nha Trang,"Dập xong khói lửa trong căn biệt thự tại một khu đô thị ở TP Nha Trang, công an phát hiện người đàn ông chảy nhiều máu ở phần đầu, nằm gục trên ghế salon.",0
976,e87d2d15062897de0cd59b71d4b1536d,Tap Chi Tai Chinh Online,"Nhiều người tiêu dùng vẫn coi nhẹ mức độ ô nhiễm trong thịt lợn, gà","Sự ô nhiễm trong thịt lợn và thịt gia cầm có thể tạo ra một số mầm bệnh như salmonella, E. coli, giun xoắn, gạo lợn... nhưng nhiều người vẫn coi nhẹ.",0
977,b9602b1c6cffc5ec884f84efbc69ee52,Thừa thiên Huế Online,Tinh thần trẻ của lễ hội,"TTH - Với hàng vạn công chúng hòa mình vào không khí sôi động của Festival Huế 2022, dấu ấn tươi mới mà lễ hội mang lại chính là tinh thần trẻ.",0
978,5493d36f04bdded5c65769c0fe1a2dac,Xã luận,Cá bống mũn,"Là loài nhỏ bé nhất trong họ hàng nhà cá bống nước ngọt. Cá (bống mũn) sống ở ao hồ, sông ngòi, đầm nước…Môi trường nước phải sạch, không bị ô nhiễm, có nhiều rong rêu, cỏ lác làm nơi trú ẩn, kiếm ăn và sinh sản cho cá bống mũn.",0
979,909a95e652fd9a399dbba7cf7b280423,VietNam Plus,Ô nhiễm dẫn tới 10% ca tử vong vì ung thư tại châu Âu,Báo cáo của Cơ quan Môi trường châu Âu ngày 28/6 cho biết ô nhiễm là nguyên nhân dẫn tới hơn 10% số ca tử vong vì ung thư tại châu Âu. Đáng nói là hầu hết trong số này lẽ ra có thể ngăn chặn được.,-1
980,3c7225f104cb70d76faf13b73f58d31b,Tap Chi Tai Chinh Online,Bảo vệ môi trường đất trước nguy cơ ô nhiễm ngày càng gia tăng,"Đất là một nguồn tài nguyên quý giá của một quốc gia. Với tốc độ phát triển công nghiệp và hoạt động đô thị hoá diễn ra như hiện nay thì chất lượng đất ngày càng bị suy thoái, diện tích đất bình quân đầu người giảm. Thực trạng đó đòi hỏi cần nâng cao ý thức và trách nhiệm trong bảo vệ môi trường đất.",0
981,e1991d7531f92cd5bf050cc052d89172,Viettel Media,Không khí lạnh gây mưa rào và dông ở Bắc Bộ và Bắc Trung Bộ,"Do ảnh hưởng của không khí lạnh kết hợp với hội tụ gió trên mực 1500m nên từ đêm 15/4 đến ngày 18/4, ở Bắc Bộ và Bắc Trung Bộ có mưa rào và dông.",0
982,6137d0a8f57ecb868cdb1b9a7349ed38,Nhân dân,Sân bay Biên Hòa giảm mức độ ô nhiễm về mức dưới 300ppt TEQ,"Chiều 15/6, tại Hà Nội diễn ra Hội thảo báo cáo kết quả thử nghiệm công nghệ xử lý dioxin tại sân bay Biên Hòa với sự phối hợp của Liên danh Trung tâm Công nghệ xử lý môi trường, nay là Trung tâm hành động quốc gia khắc phục hậu quả chất độc hóa học và môi trường - NACCET (Binh chủng Hóa học, Bộ Quốc phòng) và Tập đoàn Haemers (Vương quốc Bỉ).",1
983,25463bf51c49705e1b14a3f0f6eeef14,Hải Dương - Báo điện tử của tỉnh Hải Dương,"Không khí lạnh bất thường, nhiệt độ xuống thấp nhất trong 10 năm qua","Đợt không khí lạnh bắt đầu từ đêm 30.4 được đánh giá là bất thường, làm nhiệt độ khu vực Hải Dương xuống thấp nhất trong 10 năm qua.",0
984,a1dd45259683fb8332b8f5a537c6ff27,Báo Hưng yên,Hưng Yên tìm cách giảm thiểu ô nhiễm nước sông Bắc Hưng Hải,,1
